335	Eight,Seven Central	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1628	Trad	50	5.7	3.67	Walk right from the pinnacle,between a boulder and the wall, around a corner and up a gully to this A shaped chimney with a perfect off width above. Stop at a spacious ledge Bring bros and a couple 4.5’s	1	6		0
336	Amazing Journey	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1369	Trad	40	5.9+	4.25	Walk to the main wall which is located 150 feet left of Minas Tirith to locate this and the next route. Locate a large chockstone above a slab. Climb the slab beneath the chockstone for 15 feet to a small roof. Crank right into a thin dihedral, place some protection, then squeeze up through a hole and belay from the top of the large chockstone.	2	13		0
337	Going South	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1370	Trad	40	5.9-	2	Climb the start of the previous line then undercling and layback up and left to the ledge. Head over to the top of Amazing Journey to lower.	3	11		0
403	Minas Ithil	https://www.redriverclimbing.com/RRCGuide/?type=route&id=778	Trad	70	5.2	1.33		1	1		0
404	Close Encounters With a Wench	https://www.redriverclimbing.com/RRCGuide/?type=route&id=220	Trad	70	5.9+	4.2	As you near the end of the approach trail you will probably come to a huge roof with a house sized boulder beneath it. Walk to the top of this boulder to reach the crack in the roof. Undercling, jam and armbar the crack to a ledge where you can bail out left to some rap anchors or continue 10 more feet to the top. Bring some large pieces.	2	13	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/547c098777f2b,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/close-new.jpg	0
405	Casual Corner	https://www.redriverclimbing.com/RRCGuide/?type=route&id=221	Trad	45	5.6	2.5	Around the corner from Close Encounters is this obvious wide dihedral.	3	5	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4c0bc026e309a,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4c0bc003e2c12	0
406	Carnivorous	https://www.redriverclimbing.com/RRCGuide/?type=route&id=222	Trad	30	5.7	3.22	Continue left from Casual Corner until the cliff rounds a corner and heads uphill. As you start to head uphill look to the right for this short and wide crack just to the left of a large tree. Rap from the rhodo at the top of the crack.	4	6	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/Wes_carniv.jpg	0
407	Woman Trouble	https://www.redriverclimbing.com/RRCGuide/?type=route&id=223	Trad	50	5.7	1	This route is located 10 feet right of the large boulder beneath Close Encounters.	5	6		0
408	Muscle Shoals	https://www.redriverclimbing.com/RRCGuide/?type=route&id=224	Trad	40	5.8+	4.33	Around the corner from Woman Trouble is a wide crack in front of a boulder. Heel-toe and chicken-wing to the top.	6	10	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/444fb8176eb05,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/muscle-new.jpg	0
409	Coup De Graus	https://www.redriverclimbing.com/RRCGuide/?type=route&id=225	Trad	40	5.11b	2.67	Directly right of Muscle Shoals is this thin and bouldery fingercrack. Climb to a ledge then traverse to the anchors on Muscle Shoals.	6	24		0
410	Cruising For a Bruising	https://www.redriverclimbing.com/RRCGuide/?type=route&id=226	Trad	90	5.8	0	This route ascends the flake a few feet right of Coup De Graus. FA, Second pitch: John Bronaugh with a toprope.	7	9		0
411	Rock Rash	https://www.redriverclimbing.com/RRCGuide/?type=route&id=227	Trad	80	5.9+	4.25	This route starts in a low overhang directly behind a tree before you come to a large rockhouse. Boulder the start and continue up the fist crack to the top.	8	13	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/rockrash-new.jpg	0
412	Last Wave	https://www.redriverclimbing.com/RRCGuide/?type=route&id=228	Trad	110	5.7	4	Walk beneath the large rockhouse and round the corner to the right. Follow the cliff up 100 feet to a dihedral. Climb the dihedral to a ledge and belay. Continue through the chimney to the top.	9	6		0
413	Rocket Man	https://www.redriverclimbing.com/RRCGuide/?type=route&id=229	Trad	110	5.8+	4.71	To the right of Last Wave is an obvious wide crack with a small bulge 15 feet up splitting the face. Climb the fist crack to a ledge then belay. Continue through the flaring chimney and offwidth to the top. One of the best 5.8 routes in the Red. Pure crack climbing.	10	10	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4eadbb0c62b16	0
414	Jaws	https://www.redriverclimbing.com/RRCGuide/?type=route&id=230	Trad	120	5.8+	3	This route ascends the offwidth right of Rocket Man. Climb the offwidth to an overhang, pull the overhang then belay from a ledge. Continue through the wide crack to the top.	11	10	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/jaws-new.jpg	0
415	Trouble	https://www.redriverclimbing.com/RRCGuide/?type=route&id=779	Toprope	50	5.10b	0	This sport route was clipped and may no longer exist.	12	17		0
416	Surfin With Grizz	https://www.redriverclimbing.com/RRCGuide/?type=route&id=231	Trad	60	5.6	2.44	Walk 80 feet right from Jaws, around the corner to a dihedral with a tree toward the top. Climb the chimney to the top.	13	5		0
417	When Gravity Fails	https://www.redriverclimbing.com/RRCGuide/?type=route&id=232	Trad	80	5.9-	3.73	Around the corner to the right of Surfin With Grizz is a left angling hand crack to a flaring chimney. Climb the handcrack to the chimney. Jam or stem through the chimney and continue up the splitter to the top. Beware of grabbing the dead tree.	14	11	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/54d8d54329259,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4eadb624cd0ac,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/gravity-new.jpg	0
418	Mama Told Me Not To Come	https://www.redriverclimbing.com/RRCGuide/?type=route&id=233	Trad	85	5.7	3.5	This is the dual crack system 30 feet right of When Gravity Fails.	15	6	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/43b955ca8e057,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/mama-new.jpg	0
419	Lost Soul	https://www.redriverclimbing.com/RRCGuide/?type=route&id=234	Trad	50	5.9	0	This route ascends the dihedral right of Mama Told Me Not To Come to some fixed slings. Previously named ''Unknown"	16	12		0
420	Grand Illusion	https://www.redriverclimbing.com/RRCGuide/?type=route&id=235	Trad	60	5.7	3.55	This route is located in the second dihedral right of Mama Told Me Not To Come. Climb the crack through the small overhang to just below the large overhang at the top.	17	6	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5e18c6a445edd	0
421	Bloody Fingers	https://www.redriverclimbing.com/RRCGuide/?type=route&id=236	Trad	60	5.8	3	Walk 100 feet right of Grand Illusion past a couple of corners. Scramble to the top of some boulders and up a short slab to the base of this dihedral. Climb slightly friable rock to some slings at a ledge.	18	9		0
422	Mental Mantle	https://www.redriverclimbing.com/RRCGuide/?type=route&id=787	Trad	50	5.8	0		19	9		0
212	Broken Arrow	https://www.redriverclimbing.com/RRCGuide/?type=route&id=139	Trad	50	5.9-	4.33	This route ascends the chimney on the left side of the pinnacle on which The Arrowhead is located. FFA: Tracy Crabtree, Steve Faulkner, 1994Originally done on toprope.	1	11		0
213	The Arrowhead	https://www.redriverclimbing.com/RRCGuide/?type=route&id=140	Mixed	60	5.7	3.45	This route ascends the southwest face of the obvious pinnacle at the end of the approach trail.	2	6	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5816d048bc5c4,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/43cb8e693fe57,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/arrowhead.jpg,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/439a384ba672d	0
214	Beachcomber	https://www.redriverclimbing.com/RRCGuide/?type=route&id=141	Trad	130	5.4	1.87	This crack and chimney system is located between The Arrowhead and a huge overhang. Walk off 150 feet to the northeast.	3	3	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/568bbfd79bf22	0
215	Rooted	https://www.redriverclimbing.com/RRCGuide/?type=route&id=3384	Aid	50	Unknown	0	Roof crack/seam 40 feet left of Halloween. 13+ free potential although the crux gear sits in bad rock. Ends at a small tree growing out of the crack above the roof.	3	9999		0
216	Halloween	https://www.redriverclimbing.com/RRCGuide/?type=route&id=142	Aid	70	Unknown	2	To the right of The Arrowhead and Beachcomber is a huge rockhouse with a crack in the roof. This route ascends the crack to the top of the overhang. May contain fixed pieces.	4	9999	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/Halloween.JPG	0
217	Razorback	https://www.redriverclimbing.com/RRCGuide/?type=route&id=143	Trad	40	5.6	2.19	This route is the first crack encountered 200 feet right of Halloween past a breakdown in the cliff.	5	5	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/596b09c5d15a2,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/50e3141272715	0
218	Versatile Universe	https://www.redriverclimbing.com/RRCGuide/?type=route&id=144	Mixed	65	5.10d	3.5	This route ascends the crack and face left of the detached flake that the trail passes under. FFA: Tracy Crabtree, Mike Norman, 1991First ascent was done with a toprope.	6	19		0
219	Roaming the Halls	https://www.redriverclimbing.com/RRCGuide/?type=route&id=1541	Trad	65	5.7	3	Just right of Versatile Universe is a big detatched pillar leaning against the main wall, which you must walk under to get to the rest of the routes. While between the wall and pillar in the ''hallway", climb the handcrack in the main wall, using the leaning boulder for support where needed. Top out on the boulder and rap from fixed gear (recommended) or continue on the runout face and top out. 65ft. (40ft. if you bail ontop of the boulder)	7	6	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/568bbff5d491a	0
220	Physical Attraction	https://www.redriverclimbing.com/RRCGuide/?type=route&id=145	Trad	80	5.10b	4.2	Hike through the hallway created by the detached flake. 25 feet past the flake is this offwidth and fist crack.	8	17	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/568bc004450d3	0
221	Scabies	https://www.redriverclimbing.com/RRCGuide/?type=route&id=146	Sport	30	5.9+	2.83	This bolted line ascends the flake 40 feet right of Physical Attraction.	9	13	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/545264793e6bd,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/49aaa1c41c624,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/49aaa12caad19,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/scabies.jpg	0
222	Zambezi Plunge	https://www.redriverclimbing.com/RRCGuide/?type=route&id=147	Trad	60	5.8	3.04	This handcrack is located in a small dihedral 10 feet right of Scabies. Climb the crack to a ledge with a large boulder and tree. Continue through the offwidth to the anchors on Ju-Ju. First route completed at Pebble Beach.	10	9	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/zambezi.jpg	0
223	Ju-Ju	https://www.redriverclimbing.com/RRCGuide/?type=route&id=148	Mixed	60	5.10b	3.41	This route ascends the arete just right of Zambezi Plunge. Begin on the face right of the arete. A small cam protects the lower section.	11	17		0
224	Sundance	https://www.redriverclimbing.com/RRCGuide/?type=route&id=149	Sport	60	5.10c	2.96	This route ascends the face 15 feet right of Ju-Ju near an offwidth.Climb the face with crimps and edges until you can move left to the finishing bolts on Ju-Ju.	12	18	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/sundance.jpg	0
225	Central Scrutinizer	https://www.redriverclimbing.com/RRCGuide/?type=route&id=150	Mixed	50	5.9	4.37	Look for a piton in the middle of the less than vertical face capped by a huge roof. Climb the face to the piton then angle right to a bolt. Continue up the face taking advantage of bomber stopper placements along the way.	13	12	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/52447634514ff,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/448d9bad627a0	0
226	Environmental Impact	https://www.redriverclimbing.com/RRCGuide/?type=route&id=151	Trad	130	5.7	3.93	This route ascends the handcrack in the left-facing dihedral on the right side of the less than vertical face capped by a huge roof. 2 pitches	14	6	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5bd7ae3aad0ac,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/460a83b30f962,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/environmental.jpg	0
227	Straightedge	https://www.redriverclimbing.com/RRCGuide/?type=route&id=152	Sport	50	5.12a	3.5	This route ascends the vertical face just right of Environmental Impact.	15	30	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/5460d4fd6b910,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/52b4e833d5819,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/4f87a1f721c49,https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/straightedge.jpg	0
228	Offwidth 1	https://www.redriverclimbing.com/RRCGuide/?type=route&id=3043	Trad	60	5.8	3	The offwidth lieback formed by the left side of the Reserved Seating pillar. Big pro. Rap from the anchor on Reserved Seating.	15	9		0
229	Reserved Seating	https://www.redriverclimbing.com/RRCGuide/?type=route&id=153	Sport	50	5.10b	3.58	This arete climb is located right of Straightedge and an obvious offwidth on the outside corner of a pinnacle.	16	17	https://www.redriverclimbing.com/RRCGuide/phpThumb.php?src=img/reserved.jpg	0
230	Offwidth 2	https://www.redriverclimbing.com/RRCGuide/?type=route&id=3044	Trad	0	5.7	2	The offwidth/chimney on the right side of the Reserved Seating pillar. Big pro. Rap from the anchor on Reserved Seating.	16	6		0
